congress,start_date,start_date_imputed,end_date,departure_reason,bioguide_id,member_name,state,district,party,committee_name,committee_code,committee_rank,role,resolution,resolution_date,cr_citation,resignation_date
114,2015-01-06,False,2017-01-03,,B000287,Xavier Becerra,CA,34,D,Ways and Means,WM00,6,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,B000490,"Sanford D. Bishop, Jr.",GA,2,D,Appropriations,AP00,10,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,B000574,Earl Blumenauer,OR,3,D,Ways and Means,WM00,10,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,B000911,Corrine Brown,FL,5,D,Veterans' Affairs,VR00,1,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,B001227,Robert A. Brady,PA,1,D,House Administration,HA00,1,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,B001248,Michael C. Burgess,TX,26,R,Rules,RU00,5,,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,B001250,Rob Bishop,UT,1,R,Natural Resources,II00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,B001251,G. K. Butterfield,NC,1,D,Energy and Commerce,IF00,10,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,B001281,Joyce Beatty,OH,3,D,Financial Services,BA00,24,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,B001284,Susan W. Brooks,IN,5,R,Ethics,SO00,4,,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,C000266,Steve Chabot,OH,1,R,Small Business,SM00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,C000714,"John Conyers, Jr.",MI,13,D,Judiciary,JU00,1,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,C000984,Elijah E. Cummings,MD,7,D,Oversight and Government Reform,GO00,1,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,C001036,Lois Capps,CA,24,D,Energy and Commerce,IF00,7,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,C001037,Michael E. Capuano,MA,7,D,Financial Services,BA00,6,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,C001038,Joseph Crowley,NY,14,D,Ways and Means,WM00,13,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,C001049,Wm. Lacy Clay,MO,1,D,Financial Services,BA00,8,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,C001053,Tom Cole,OK,4,R,Rules,RU00,3,,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,C001061,Emanuel Cleaver,MO,5,D,Financial Services,BA00,12,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,C001062,K. Michael Conaway,TX,11,R,Agriculture,AG00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,C001063,Henry Cuellar,TX,28,D,Appropriations,AP00,19,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,C001066,Kathy Castor,FL,14,D,Energy and Commerce,IF00,12,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,C001067,Yvette D. Clarke,NY,9,D,Energy and Commerce,IF00,19,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,C001076,Jason Chaffetz,UT,3,R,Oversight and Government Reform,GO00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,C001083,"John C. Carney, Jr.",DE,At Large,D,Financial Services,BA00,17,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,C001093,Doug Collins,GA,9,R,Rules,RU00,7,,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,C001097,Tony Cárdenas,CA,29,D,Energy and Commerce,IF00,23,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,C001105,Barbara Comstock,VA,10,R,House Administration,HA00,6,,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,D000096,Danny K. Davis,IL,7,D,Ways and Means,WM00,14,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,D000191,Peter A. DeFazio,OR,4,D,Transportation and Infrastructure,PW00,1,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,D000197,Diana DeGette,CO,1,D,Energy and Commerce,IF00,6,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,D000216,Rosa L. DeLauro,CT,3,D,Appropriations,AP00,5,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,D000399,Lloyd Doggett,TX,37,D,Ways and Means,WM00,7,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,D000482,Michael F. Doyle,PA,18,D,Energy and Commerce,IF00,8,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,D000604,Charles W. Dent,PA,15,R,Ethics,SO00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,D000619,Rodney Davis,IL,13,R,House Administration,HA00,5,,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,D000620,John K. Delaney,MD,6,D,Financial Services,BA00,22,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,E000179,Eliot L. Engel,NY,16,D,Foreign Affairs,FA00,1,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,E000179,Eliot L. Engel,NY,16,D,Energy and Commerce,IF00,4,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,E000215,Anna G. Eshoo,CA,16,D,Energy and Commerce,IF00,3,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,E000288,Keith Ellison,MN,5,D,Financial Services,BA00,14,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,F000030,Sam Farr,CA,20,D,Appropriations,AP00,8,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2016-06-23,resigned,F000043,Chaka Fattah,PA,2,D,Appropriations,AP00,9,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,F000450,Virginia Foxx,NC,5,R,Rules,RU00,2,Vice Chair,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,F000454,Bill Foster,IL,11,D,Financial Services,BA00,19,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,G000289,Bob Goodlatte,VA,6,R,Judiciary,JU00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,G000410,Gene Green,TX,29,D,Energy and Commerce,IF00,5,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,G000551,Raúl M. Grijalva,AZ,7,D,Natural Resources,II00,1,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,G000553,Al Green,TX,9,D,Financial Services,BA00,11,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,G000566,Trey Gowdy,SC,4,R,Ethics,SO00,3,,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,H000324,Alcee L. Hastings,FL,20,D,Rules,RU00,3,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,H000636,Rubén Hinojosa,TX,15,D,Financial Services,BA00,7,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,H001034,Michael M. Honda,CA,17,D,Appropriations,AP00,13,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,H001036,Jeb Hensarling,TX,5,R,Financial Services,BA00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,H001045,Gregg Harper,MS,3,R,House Administration,HA00,2,,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,H001047,James A. Himes,CT,4,D,Financial Services,BA00,16,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,H001064,Denny Heck,WA,10,D,Financial Services,BA00,25,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,I000057,Steve Israel,NY,3,D,Appropriations,AP00,15,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2016-02-04,,J000126,Eddie Bernice Johnson,TX,30,D,"Science, Space, and Technology",SY00,1,,H.Res.7,2015-01-06,"Cong. Rec. Vol. 162, No. 21, p. H583",2016-02-04
114,2015-01-06,False,2016-02-04,,J000292,Bill Johnson,OH,6,R,"Science, Space, and Technology",SY00,1,,H.Res.7,2015-01-06,"Cong. Rec. Vol. 162, No. 21, p. H583",2016-02-04
114,2015-01-06,False,2017-01-03,,K000009,Marcy Kaptur,OH,9,D,Appropriations,AP00,2,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,K000188,Ron Kind,WI,3,D,Ways and Means,WM00,11,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,K000363,John Kline,MN,2,R,Education and the Workforce,ED00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,K000379,Joseph P. Kennedy III,MA,4,D,Energy and Commerce,IF00,22,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,K000380,Daniel T. Kildee,MI,8,D,Financial Services,BA00,20,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,L000263,Sander M. Levin,MI,9,D,Ways and Means,WM00,1,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,L000287,John Lewis,GA,5,D,Ways and Means,WM00,4,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,L000480,Nita M. Lowey,NY,17,D,Appropriations,AP00,1,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,L000551,Barbara Lee,CA,12,D,Appropriations,AP00,11,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,L000557,John B. Larson,CT,1,D,Ways and Means,WM00,9,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,L000562,Stephen F. Lynch,MA,8,D,Financial Services,BA00,9,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,L000565,David Loebsack,IA,2,D,Energy and Commerce,IF00,20,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,L000570,Ben Ray Luján,NM,3,D,Energy and Commerce,IF00,16,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,M000087,Carolyn B. Maloney,NY,12,D,Financial Services,BA00,2,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,M000312,James P. McGovern,MA,2,D,Rules,RU00,2,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,M000404,Jim McDermott,WA,7,D,Ways and Means,WM00,3,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,M001137,Gregory W. Meeks,NY,5,D,Financial Services,BA00,5,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,M001143,Betty McCollum,MN,4,D,Appropriations,AP00,14,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,M001144,Jeff Miller,FL,1,R,Veterans' Affairs,VR00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,M001150,Candice S. Miller,MI,10,R,House Administration,HA00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,M001157,Michael T. McCaul,TX,10,R,Homeland Security,HM00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,M001158,Kenny Marchant,TX,24,R,Ethics,SO00,5,,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,M001160,Gwen Moore,WI,4,D,Financial Services,BA00,13,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,M001163,Doris O. Matsui,CA,7,D,Energy and Commerce,IF00,11,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,M001166,Jerry McNerney,CA,9,D,Energy and Commerce,IF00,14,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,M001181,Patrick Meehan,PA,7,R,Ethics,SO00,2,,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,M001191,Patrick Murphy,FL,18,D,Financial Services,BA00,21,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,N000015,Richard E. Neal,MA,1,D,Ways and Means,WM00,5,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,N000185,Richard B. Nugent,FL,11,R,House Administration,HA00,4,,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,P000034,"Frank Pallone, Jr.",NJ,6,D,Energy and Commerce,IF00,1,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,P000096,"Bill Pascrell, Jr.",NJ,9,D,Ways and Means,WM00,12,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,P000258,Collin C. Peterson,MN,7,D,Agriculture,AG00,1,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,P000523,David E. Price,NC,4,D,Appropriations,AP00,6,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,P000591,Tom Price,GA,6,R,Budget,BU00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,P000593,Ed Perlmutter,CO,7,D,Financial Services,BA00,15,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,P000597,Chellie Pingree,ME,1,D,Appropriations,AP00,20,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,P000598,Jared Polis,CO,2,D,Rules,RU00,4,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,Q000023,Mike Quigley,IL,5,D,Appropriations,AP00,21,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,R000053,Charles B. Rangel,NY,13,D,Ways and Means,WM00,2,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,R000395,Harold Rogers,KY,5,R,Appropriations,AP00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,R000486,Lucille Roybal-Allard,CA,40,D,Appropriations,AP00,7,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,R000487,Edward R. Royce,CA,39,R,Foreign Affairs,FA00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,R000515,Bobby L. Rush,IL,1,D,Energy and Commerce,IF00,2,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,R000570,Paul D. Ryan,WI,1,R,Ways and Means,WM00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,R000576,C. A. Dutch Ruppersberger,MD,2,D,Appropriations,AP00,17,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,R000577,Tim Ryan,OH,13,D,Appropriations,AP00,16,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,S000185,"Robert C. ""Bobby"" Scott",VA,3,D,Education and the Workforce,ED00,1,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,S000248,José E. Serrano,NY,15,D,Appropriations,AP00,4,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,S000250,Pete Sessions,TX,17,R,Rules,RU00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,S000344,Brad Sherman,CA,32,D,Financial Services,BA00,4,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,S000480,Louise McIntosh Slaughter,NY,25,D,Rules,RU00,1,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,S000510,Adam Smith,WA,9,D,Armed Services,AS00,1,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,S000583,Lamar Smith,TX,21,R,"Science, Space, and Technology",SY00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,S001145,Janice D. Schakowsky,IL,9,D,Energy and Commerce,IF00,9,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,S001154,Bill Shuster,PA,9,R,Transportation and Infrastructure,PW00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,S001156,Linda T. Sánchez,CA,38,D,Ways and Means,WM00,15,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,S001157,David Scott,GA,13,D,Financial Services,BA00,10,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,S001168,John P. Sarbanes,MD,3,D,Energy and Commerce,IF00,13,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,S001180,Kurt Schrader,OR,5,D,Energy and Commerce,IF00,21,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,S001185,Terri A. Sewell,AL,7,D,Financial Services,BA00,18,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,S001187,Steve Stivers,OH,15,R,Rules,RU00,6,,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,S001191,Kyrsten Sinema,AZ,9,D,Financial Services,BA00,23,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,T000193,Bennie G. Thompson,MS,2,D,Homeland Security,HM00,1,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,T000238,Mac Thornberry,TX,13,R,Armed Services,AS00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,T000460,Mike Thompson,CA,4,D,Ways and Means,WM00,8,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,T000469,Paul Tonko,NY,20,D,Energy and Commerce,IF00,17,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,U000031,Fred Upton,MI,6,R,Energy and Commerce,IF00,1,Chairman,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,V000081,Nydia M. Velázquez,NY,7,D,Financial Services,BA00,3,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,V000081,Nydia M. Velázquez,NY,7,D,Small Business,SM00,1,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,V000108,Peter J. Visclosky,IN,1,D,Appropriations,AP00,3,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,V000128,Chris Van Hollen,MD,8,D,Budget,BU00,1,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,V000130,Juan Vargas,CA,52,D,Financial Services,BA00,26,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,W000187,Maxine Waters,CA,43,D,Financial Services,BA00,1,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,W000797,Debbie Wasserman Schultz,FL,25,D,Appropriations,AP00,18,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,W000800,Peter Welch,VT,At Large,D,Energy and Commerce,IF00,15,,H.Res.7,2015-01-06,,
114,2015-01-06,False,2017-01-03,,W000810,Rob Woodall,GA,7,R,Rules,RU00,4,,H.Res.6,2015-01-06,,
114,2015-01-06,False,2017-01-03,,Y000062,John A. Yarmuth,KY,3,D,Energy and Commerce,IF00,18,,H.Res.7,2015-01-06,,
114,2015-01-13,False,2017-01-03,,A000055,Robert B. Aderholt,AL,4,R,Appropriations,AP00,2,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,A000367,Justin Amash,MI,3,L,Oversight and Government Reform,GO00,6,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,A000369,Mark E. Amodei,NV,2,R,Appropriations,AP00,23,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,A000370,Alma S. Adams,NC,12,D,Education and the Workforce,ED00,14,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,A000371,Pete Aguilar,CA,33,D,Agriculture,AG00,14,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,A000371,Pete Aguilar,CA,33,D,Armed Services,AS00,26,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,A000372,Rick W. Allen,GA,12,R,Agriculture,AG00,19,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,A000372,Rick W. Allen,GA,12,R,Education and the Workforce,ED00,21,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,A000373,Brad Ashford,NE,2,D,Armed Services,AS00,24,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,A000374,Ralph Lee Abraham,LA,5,R,Agriculture,AG00,22,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,A000374,Ralph Lee Abraham,LA,5,R,Veterans' Affairs,VR00,9,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B000213,Joe Barton,TX,6,R,Energy and Commerce,IF00,1,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B000755,Kevin Brady,TX,8,R,Ways and Means,WM00,2,Chairman,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B000911,Corrine Brown,FL,5,D,Transportation and Infrastructure,PW00,3,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001227,Robert A. Brady,PA,1,D,Armed Services,AS00,2,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001243,Marsha Blackburn,TN,7,R,Energy and Commerce,IF00,8,Vice Chairman,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001245,Madeleine Z. Bordallo,GU,Delegate,D,Armed Services,AS00,7,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001245,Madeleine Z. Bordallo,GU,Delegate,D,Natural Resources,II00,2,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001248,Michael C. Burgess,TX,26,R,Energy and Commerce,IF00,7,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001250,Rob Bishop,UT,1,R,Armed Services,AS00,6,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001255,"Charles W. Boustany, Jr.",LA,3,R,Ways and Means,WM00,6,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001257,Gus M. Bilirakis,FL,12,R,Energy and Commerce,IF00,20,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001257,Gus M. Bilirakis,FL,12,R,Veterans' Affairs,VR00,2,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001260,Vern Buchanan,FL,16,R,Ways and Means,WM00,9,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001269,Lou Barletta,PA,11,R,Education and the Workforce,ED00,10,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001269,Lou Barletta,PA,11,R,Homeland Security,HM00,8,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001269,Lou Barletta,PA,11,R,Transportation and Infrastructure,PW00,9,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001270,Karen Bass,CA,37,D,Foreign Affairs,FA00,7,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001270,Karen Bass,CA,37,D,Judiciary,JU00,10,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001271,Dan Benishek,MI,1,R,Agriculture,AG00,13,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001271,Dan Benishek,MI,1,R,Natural Resources,II00,9,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001271,Dan Benishek,MI,1,R,Veterans' Affairs,VR00,4,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001273,Diane Black,TN,6,R,Ways and Means,WM00,15,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001274,Mo Brooks,AL,5,R,Armed Services,AS00,23,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001274,Mo Brooks,AL,5,R,Foreign Affairs,FA00,12,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001274,Mo Brooks,AL,5,R,"Science, Space, and Technology",SY00,7,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001275,Larry Bucshon,IN,8,R,Energy and Commerce,IF00,24,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001278,Suzanne Bonamici,OR,1,D,Education and the Workforce,ED00,9,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001278,Suzanne Bonamici,OR,1,D,"Science, Space, and Technology",SY00,5,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001282,Andy Barr,KY,6,R,Financial Services,BA00,23,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001283,Jim Bridenstine,OK,1,R,Armed Services,AS00,26,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001283,Jim Bridenstine,OK,1,R,"Science, Space, and Technology",SY00,11,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001284,Susan W. Brooks,IN,5,R,Energy and Commerce,IF00,26,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001285,Julia Brownley,CA,26,D,Transportation and Infrastructure,PW00,24,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001285,Julia Brownley,CA,26,D,Veterans' Affairs,VR00,2,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001286,Cheri Bustos,IL,17,D,Agriculture,AG00,11,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001286,Cheri Bustos,IL,17,D,Transportation and Infrastructure,PW00,22,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001287,Ami Bera,CA,6,D,Foreign Affairs,FA00,11,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001287,Ami Bera,CA,6,D,"Science, Space, and Technology",SY00,8,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001289,Bradley Byrne,AL,1,R,Armed Services,AS00,29,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001289,Bradley Byrne,AL,1,R,Education and the Workforce,ED00,13,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2015-05-14,,B001289,Bradley Byrne,AL,1,R,Natural Resources,II00,14,,H.Res.29,2015-01-13,"Cong. Rec. Vol. 161, No. 74, p. H2972",2015-05-14
114,2015-01-13,False,2017-01-03,,B001290,Dave Brat,VA,7,R,Education and the Workforce,ED00,14,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001290,Dave Brat,VA,7,R,Small Business,SM00,7,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001291,Brian Babin,TX,36,R,Transportation and Infrastructure,PW00,25,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001291,Brian Babin,TX,36,R,"Science, Space, and Technology",SY00,16,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001292,"Donald S. Beyer, Jr.",VA,8,D,Natural Resources,II00,11,,H.Res.30,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001293,Mike Bishop,MI,8,R,Education and the Workforce,ED00,16,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001293,Mike Bishop,MI,8,R,Judiciary,JU00,22,,H.Res.29,2015-01-13,,
114,2015-01-13,False,2017-01-03,,B001294,Rod Blum,IA,1,R,Oversight and Government Reform,GO00,18,,H.Res.29,2015-01-13,,
